0,1040.000000,42.290000,0
2,1056.000000,73.950000,0
4,1081.000000,49.520000,6400000
6,1088.000000,34.970000,6400000
8,1089.000000,25.320000,6400000
10,1087.000000,60.490000,6400000
12,1082.000000,42.150000,6400000
14,1069.000000,33.090000,6400000
16,1069.000000,26.450000,6400000
18,1084.000000,48.530000,6400000
20,1086.000000,32.290000,6400000
22,1088.000000,19.940000,6400000
24,1079.000000,37.610000,6400000
26,1065.000000,34.660000,6400000
28,1064.000000,22.770000,6400000
30,1062.000000,28.380000,6400000
32,1062.000000,17.340000,6400000
34,1062.000000,26.090000,6400000
36,1062.000000,24.960000,6400000
38,1060.000000,30.680000,6400000
40,1055.000000,21.690000,6400000
42,1056.000000,22.150000,6400000
44,1054.000000,25.010000,6400000
46,1057.000000,23.330000,6400000
48,1057.000000,21.720000,6400000
50,1059.000000,16.400000,6400000
52,1027.000000,24.270000,6400000
54,1023.000000,27.890000,6400000
56,1013.000000,27.770000,6400000
58,1015.000000,22.420000,6400000
60,1016.000000,15.730000,6400000
62,1020.000000,22.400000,6400000
64,1018.000000,22.350000,6400000
66,1022.000000,27.430000,6400000
68,1025.000000,21.300000,6400000
70,1030.000000,25.450000,6400000
72,1028.000000,27.000000,6400000
74,1030.000000,22.420000,6400000
76,1032.000000,21.640000,6400000
78,1034.000000,16.050000,6400000
80,1035.000000,25.140000,6400000
82,1037.000000,25.440000,6400000
84,1039.000000,27.640000,6400000
86,1040.000000,17.150000,6400000
88,1042.000000,21.350000,6400000
90,1044.000000,26.320000,6400000
92,1014.000000,28.740000,6400000
94,1015.000000,17.550000,6400000
96,1016.000000,23.510000,6400000
98,1018.000000,26.770000,6400000
100,1019.000000,27.330000,6400000
102,1026.000000,22.020000,6400000
104,1023.000000,28.050000,6400000
106,1025.000000,30.150000,6400000
108,1027.000000,21.860000,6400000
110,1029.000000,20.460000,6400000
112,1030.000000,26.270000,6400000
114,1032.000000,23.840000,6400000
116,1034.000000,16.380000,6400000
118,1036.000000,21.090000,6400000
120,1038.000000,25.110000,6400000
122,1039.000000,23.290000,6400000
124,1042.000000,21.990000,6400000
126,1043.000000,19.040000,6400000
128,1045.000000,25.760000,6400000
130,1050.000000,28.610000,6400000
132,1015.000000,22.470000,6400000
134,1017.000000,26.880000,6400000
136,1019.000000,27.120000,6400000
138,1020.000000,20.510000,6400000
140,1022.000000,21.470000,6400000
142,1024.000000,23.320000,6400000
144,1026.000000,20.280000,6400000
146,1026.000000,24.800000,6400000
148,1029.000000,16.690000,6400000
150,1030.000000,20.820000,6400000
152,1032.000000,24.870000,6400000
154,1033.000000,21.790000,6400000
156,1035.000000,21.150000,6400000
158,1037.000000,23.710000,6400000
160,1039.000000,24.580000,6400000
162,1040.000000,27.650000,6400000
164,1042.000000,21.640000,6400000
166,1045.000000,21.680000,6400000
168,1046.000000,23.250000,6400000
170,1047.000000,23.820000,6400000
172,1015.000000,25.560000,6400000
174,1017.000000,16.830000,6400000
176,1018.000000,23.830000,6400000
178,1020.000000,28.080000,6400000
180,1022.000000,26.450000,6400000
182,1023.000000,18.860000,6400000
184,1025.000000,22.830000,6400000
186,1028.000000,24.920000,6400000
188,1028.000000,23.260000,6400000
190,1034.000000,21.630000,6400000
192,1034.000000,20.510000,6400000
194,1036.000000,23.210000,6400000
196,1038.000000,24.610000,6400000
198,1040.000000,23.980000,6400000
200,1040.000000,14.330000,6400000
202,1042.000000,23.550000,6400000
204,1044.000000,20.780000,6400000
206,1046.000000,20.640000,6400000
208,1047.000000,23.180000,6400000
210,1049.000000,15.160000,6400000
212,1018.000000,23.430000,6400000
214,1019.000000,23.010000,6400000
216,1020.000000,21.600000,6400000
218,1022.000000,22.950000,6400000
220,1024.000000,17.130000,6400000
222,1025.000000,23.150000,6400000
224,1027.000000,23.990000,6400000
226,1029.000000,22.100000,6400000
228,1028.000000,23.750000,6400000
230,1030.000000,17.440000,6400000
232,1032.000000,20.090000,6400000
234,1033.000000,20.410000,6400000
236,1034.000000,21.210000,6400000
238,1036.000000,17.770000,6400000
240,1038.000000,20.840000,6400000
242,1040.000000,17.010000,6400000
244,1042.000000,22.380000,6400000
246,1043.000000,23.340000,6400000
248,1045.000000,23.860000,6400000
250,1049.000000,20.600000,6400000
252,1019.000000,25.110000,6400000
254,1021.000000,22.500000,6400000
256,1022.000000,18.880000,6400000
258,1023.000000,23.620000,6400000
260,1025.000000,22.230000,6400000
262,1027.000000,28.930000,6400000
264,1028.000000,30.610000,6400000
266,1030.000000,17.240000,6400000
268,1032.000000,28.890000,6400000
270,1034.000000,29.710000,6400000
272,1035.000000,15.610000,6400000
274,1037.000000,30.380000,6400000
276,1038.000000,28.680000,6400000
278,1038.000000,18.090000,6400000
280,1037.000000,26.470000,6400000
282,1039.000000,19.780000,6400000
284,1041.000000,28.450000,6400000
286,1043.000000,16.090000,6400000
288,1046.000000,21.600000,6400000
290,1048.000000,24.390000,6400000
292,1048.000000,24.110000,6400000
294,1016.000000,16.420000,6400000
296,1016.000000,22.920000,6400000
298,1018.000000,25.510000,6400000
300,1018.000000,22.090000,6400000
302,1023.000000,19.780000,6400000
304,1023.000000,20.320000,6400000
306,1024.000000,21.830000,6400000
308,1026.000000,27.450000,6400000
310,1030.000000,26.980000,6400000
312,1029.000000,21.330000,6400000
314,1031.000000,28.020000,6400000
316,1034.000000,27.110000,6400000
318,1035.000000,16.720000,6400000
320,1036.000000,29.230000,6400000
322,1040.000000,26.400000,6400000
324,1042.000000,25.820000,6400000
326,1044.000000,22.200000,6400000
328,1045.000000,26.570000,6400000
330,1048.000000,29.200000,6400000
332,1049.000000,17.390000,6400000
334,1018.000000,27.620000,6400000
336,1020.000000,27.740000,6400000
338,1022.000000,21.630000,6400000
340,1023.000000,19.990000,6400000
342,1026.000000,21.010000,6400000
344,1027.000000,28.560000,6400000
346,1031.000000,25.920000,6400000
348,1029.000000,19.510000,6400000
350,1031.000000,24.880000,6400000
352,1034.000000,23.700000,6400000
354,1034.000000,21.920000,6400000
356,1037.000000,23.100000,6400000
358,1039.000000,20.330000,6400000
360,1039.000000,21.870000,6400000
362,1044.000000,24.190000,6400000
364,1042.000000,18.030000,6400000
366,1048.000000,18.230000,6400000
368,1046.000000,12.240000,6400000
370,1049.000000,21.370000,6400000
372,1053.000000,18.170000,6400000
374,1021.000000,16.680000,6400000
376,1023.000000,17.620000,6400000
378,1023.000000,12.730000,6400000
